step,pregunta,respuesta,esperado,nota_directa,tiempo,entropia,perplejidad,masa_acumulada_top_3,masa_notas,masa_no_notas,margen_logit,diferencia_probabilidad,top_3_vocabulario_json,top_3_notas_json
21,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"-El uso del principio FIRST debe utilizarse para crear tests rápidos, independientes, reutilizables e invariables en el tiempo.

-Se debe escribir el código estrictamente necesario para que sea cubierto por los tests.

-En cuanto al refactor, se deben incluir mejoras que fomenten la eficiencia de nuestro código, sin afectar al comportamiento del mismo.

-Se debe implementar una estructura AAA (A..., ACT, ASSERT) en los tests para que queden lo más completos posibles.",9.0,9.0,19.888,0.3019956099826662,1.2328485739884838,0.9999777674674988,0.9999840366371122,1.5963362887783106e-05,2.875,0.893124170601368,"[{""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.9465233683586121, ""es_nota"": true}, {""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.05339919775724411, ""es_nota"": true}, {""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 5.517726094694808e-05, ""es_nota"": true}]","[{""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.9465233683586121, ""logit"": 25.25}, {""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.05339919775724411, ""logit"": 22.375}, {""nota"": 1, ""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 5.517726094694808e-05, ""logit"": 15.5}]"
22,Explica la importancia de validar entradas en el contexto de TDD y cómo se relaciona con la robustez del software.,"Es importante validar entradas en el contexto de TDD puesto que garantiza que el código no devuelva valores erróneos o sin sentido, permitiendo que el código sea eficiente y robusto.",5.0,6.0,19.374,0.4025076015069282,1.3218033905327207,0.9999738931655884,0.999996694454087,3.305545912990482e-06,2.5,0.8470845744013786,"[{""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.9228355288505554, ""es_nota"": true}, {""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.07575095444917679, ""es_nota"": true}, {""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.001387427095323801, ""es_nota"": true}]","[{""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.9228355288505554, ""logit"": 26.375}, {""nota"": 5, ""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.07575095444917679, ""logit"": 23.875}, {""nota"": 4, ""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.001387427095323801, ""logit"": 19.875}]"
23,Explica el ciclo TDD  y su importancia en el desarrollo de software.,"El ciclo TDD (Test Driven Development), se basa en desarrollar aplicaciones siguiendo el ciclo Red - Green - Refactor. Este ciclo consta:
En el primer paso, Red, crear un test que falle. En el segundo paso, Green, escribir lo mínimo necesario para que ese test escrito pase. Y por último en Refactor, optimizar y mejorar el código ya escrito.

Por ejemplo: Escribes un test en un proyecto Maven y ejecutas mvn test, en terminal sale que no se ha pasado correctamente (Red), entonces vuelves a tu código donde tienes el test, y lo modificas para que ese mvn test pase correctamente (Green), y ya finalmente optimizas tu código (Refactor).",5.0,10.0,20.932,0.03820735092265359,1.0268371169791366,0.9999993443489075,0.9999990626509039,9.37349096119533e-07,5.5,0.9918586905114353,"[{""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.9959288239479065, ""es_nota"": true}, {""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.004070133436471224, ""es_nota"": true}, {""token"": "" "", ""token_id"": 236743, ""probabilidad"": 3.4522156511229696e-07, ""es_nota"": false}]","[{""nota"": 1, ""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.9959288239479065, ""logit"": 27.25}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.004070133436471224, ""logit"": 21.75}, {""nota"": 0, ""token"": ""0"", ""token_id"": 236771, ""probabilidad"": 8.728567735261095e-08, ""logit"": 11.0}]"
24,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"En el desarrollo de software, en un ciclo tradicional de testing se busca directamente escribir el código lo mejor posible y ya probar tests buscando que salgan verde a la primera. Mientras que en el ciclo TDD, primero escribes un test que sabes que va a fallar, y en base a los fallos, escribes lo mínimo para que este funcione.",7.0,8.0,19.925,0.7695392896736731,1.7047253095153423,0.9999030828475952,0.9999821749510751,1.7825048924891007e-05,1.25,0.5544183999300003,"[{""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.777045726776123, ""es_nota"": true}, {""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.22262732684612274, ""es_nota"": true}, {""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.00023004029935691506, ""es_nota"": true}]","[{""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.777045726776123, ""logit"": 25.25}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.22262732684612274, ""logit"": 24.0}, {""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.00023004029935691506, ""logit"": 17.125}]"
25,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"Una buena práctica del TDD es la nomenclatura, es decir, que los tests tengan un nombre que represente lo que hace el test. Ejemplo: tenemos un test que comprueba si se cumple una condición Booleana, entonces lo óptimo sería llamarlo BooleanConditionComprobation, en vez de llamarlo Test1 por ejemplo.

 

Otra buena práctica es la arquitectura AAA (Arrange, Act, Assert), esta práctica se basa en escribir cada test con una estructura específica que, en un test, trata de hacer que primero se preparen los datos (Arrange), luego se actúe sobre esos datos (Act) y finalmente se compruebe (Assert).

 

Estas dos buenas prácticas tienen un impacto alto en la calidad del software, la primera por que a la hora de desarrollar software, está bien que todo tenga un nombre descriptivo, para que tu mismo lo entiendas si lo ves después de haberlo hecho, y para que si una persona tiene que continuar tu código, entienda para que son esos tests. Y la segunda, simplemente por un tema de orden, pero que cuando tienes muchos tests escritos te ayuda a que todo sea más legible.",6.0,8.0,21.594,0.90573882602728,1.8735036989163,0.9999863505363464,0.9999878541411251,1.2145858874879067e-05,0.75,0.35834813117980957,"[{""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.6791611909866333, ""es_nota"": true}, {""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.32081305980682373, ""es_nota"": true}, {""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 1.2074718142685015e-05, ""es_nota"": true}]","[{""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.6791611909866333, ""logit"": 25.375}, {""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.32081305980682373, ""logit"": 24.625}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 1.2074718142685015e-05, ""logit"": 14.4375}]"
26,Explica la importancia de validar entradas en el contexto de TDD y cómo se relaciona con la robustez del software.,La validación de entradas en los ciclos TDD es importante ya que te encargas de que las entradas existen y evitas que haya algún tipo de inconsistencia de datos.,4.0,5.0,19.337,1.002993538531542,2.0041542340361067,0.9999848008155823,0.9999973266706954,2.673329304592187e-06,0.0,0.0,"[{""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.4998847544193268, ""es_nota"": true}, {""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.4998847544193268, ""es_nota"": true}, {""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.00021532163373194635, ""es_nota"": true}]","[{""nota"": 4, ""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.4998847544193268, ""logit"": 25.5}, {""nota"": 5, ""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.4998847544193268, ""logit"": 25.5}, {""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.00021532163373194635, ""logit"": 17.75}]"
27,Explica el ciclo TDD  y su importancia en el desarrollo de software.,"El ciclo TDD es una metodología de desarrollo la cual sigue 3 pasos, el paso red, el primero, se realizan test, y por supuesto este test falla porque no hay nada implementado, luego sigue el verde, en el que se implementa un método o funcionalidad que valide el test del paso rojo de cualquier forma, y luego llegamos al tercer y ultimo paso que es el refactor en el cual se implementa la forma óptima para pasar el test. Y tiene una gran importancia ya que permite solucionar el fallo lo antes posible sin necesidad de buscar la forma óptima que requiere más tiempo.",8.0,8.0,20.226,0.12117738882031495,1.0876221129080181,0.9999882578849792,0.999992427439768,7.572560231983161e-06,4.25,0.970591695047915,"[{""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.9846367835998535, ""es_nota"": true}, {""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.014045088551938534, ""es_nota"": true}, {""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.0013063967926427722, ""es_nota"": true}]","[{""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.9846367835998535, ""logit"": 26.875}, {""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.014045088551938534, ""logit"": 22.625}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.0013063967926427722, ""logit"": 20.25}]"
28,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"El mecanismo TDD se ejecutan pruebas y luego se escribe el código, mientras que el enfoque tradicional se realiza el código y luego se ejecutan los test",6.0,7.0,19.45,0.30724746417643567,1.2373447011037435,0.9998323321342468,0.9999864248638706,1.3575136129428955e-05,2.875,0.8927600607275963,"[{""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.9461374878883362, ""es_nota"": true}, {""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.0533774271607399, ""es_nota"": true}, {""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.00031739374389871955, ""es_nota"": true}]","[{""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.9461374878883362, ""logit"": 26.375}, {""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.0533774271607399, ""logit"": 23.5}, {""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.00031739374389871955, ""logit"": 18.375}]"
29,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"poner nombres simples e intuitivos, seguir el enfoque de las tres AAA y no probar varias funcionalidades en un mismo test, hacer varias que prueben y testeen una por una",6.0,6.0,19.441,0.6261746000853283,1.5434669596174067,0.9993773698806763,0.9999910791534177,8.920846582327613e-06,1.875,0.7287899404764175,"[{""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.8607975244522095, ""es_nota"": true}, {""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.13200758397579193, ""es_nota"": true}, {""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.006572269834578037, ""es_nota"": true}]","[{""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.8607975244522095, ""logit"": 26.375}, {""nota"": 5, ""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.13200758397579193, ""logit"": 24.5}, {""nota"": 4, ""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.006572269834578037, ""logit"": 21.5}]"
30,Explica la importancia de validar entradas en el contexto de TDD y cómo se relaciona con la robustez del software.,"es importante validar entradas ya que cuando ejecutamos un código este puede fallar al no interpretar caracteres o interpretarlos mal que es tal y como pasaría en la vida real si un usuario ejecuta un test manualmente y pese a ser funcional y pasar los test el programa podría romperse, por lo que validar entradas otorga una mayor robustez al código ya que se ajusta mas a la realidad",5.0,7.0,19.873,0.054503748101216214,1.0385018225610796,0.9999907612800598,0.9999917147596513,8.285240348682166e-06,5.5,0.990367659367621,"[{""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.9944316744804382, ""es_nota"": true}, {""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.0040640151128172874, ""es_nota"": true}, {""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.0014950674958527088, ""es_nota"": true}]","[{""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.9944316744804382, ""logit"": 26.375}, {""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.0040640151128172874, ""logit"": 20.875}, {""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.0014950674958527088, ""logit"": 19.875}]"
31,Explica el ciclo TDD  y su importancia en el desarrollo de software.,"El ciclo TDD o desarrollo de pruebas guiado , es una metodologia, en el que las pruebas se desarrollan antes que el codigo de produccion. Es un ciclo corto y continuo y se divide en tres fases:

Ciclo Rojo, se desarrolla el el test y este no pasara ya que todavia no se ha implementado el codigo.

Ciclo Verde, se implementa el codigo minimo, y los test pasaran.

Ciclo Refactor, se mejora el codigo, manteniendolos test.

Esto garantiza un codigo limpio, bien modulado, reduciendo la cantidad de codigo y el debugging",10.0,9.0,20.878,0.03182778627027839,1.0223064911511346,0.9999709725379944,0.9999866331057093,1.3366894290656184e-05,5.875,0.9941102769225836,"[{""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.9969103932380676, ""es_nota"": true}, {""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.002800116315484047, ""es_nota"": true}, {""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.0002604513429105282, ""es_nota"": true}]","[{""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.9969103932380676, ""logit"": 25.75}, {""nota"": 1, ""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.002800116315484047, ""logit"": 19.875}, {""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.0002604513429105282, ""logit"": 17.5}]"
32,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"Las principales ventajas de TDD respecto a un enfoque tradicional de testing en desarrollo software, son que el codigo se reduce, mayor seguridad al refactorizar, codigo mas limpio y mas modulado, menos errores y tambien disminuye el tiempo de debugging.",4.0,5.0,19.358,1.229042306999997,2.344113307411743,0.9999785423278809,0.9999917042459474,8.295754052589643e-06,1.375,0.5062057673931122,"[{""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.677506148815155, ""es_nota"": true}, {""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.17130038142204285, ""es_nota"": true}, {""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.15117205679416656, ""es_nota"": true}]","[{""nota"": 5, ""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.677506148815155, ""logit"": 25.75}, {""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.17130038142204285, ""logit"": 24.375}, {""nota"": 4, ""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.15117205679416656, ""logit"": 24.25}]"
