step,pregunta,respuesta,salida,esperado,tiempo
52,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"TDD a diferencia del enfoque tradicional, como su propia definicion de las siglas Test driven development son test que se desarrollan en funcion del desarrollo de software, es decir, son test que se van implementando a medida que vamos desarrollando el software y además, vamos probando si el software pasa las pruebas que se le establecen o no. Un ejemplo de ello puede ser si queremos comprobar mediante test unitarios si un metodo nuevo que acabamos de implementar pasaria un test de assertion de array, donde queremos esperar un resultado, comprobariamos mediante un test si el array retornado por nuestro metodo pasa dicho test mediante una comprobacion por uso de test mientras que un test tradicional tendria que esperar a la finalizacion del desarrollo de software para poder realizar la comprobacion. En resumen, con TDD se comprueba a medida que se desarrolla y no tenemos que esperar a la finalizacion del desarrollo para comprobar el codigo y luego refactorizar en funcion del resultado",<ACEPTABLE><turn|>,6.0,8.082336187362671
53,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"Entre las buenas practicas del TDD podemos identificar 2 principalmente: 
El desarrollo AAA (Arrange-apply-assertion). El cual nos define que la estructura principal de los test consiste en la definicion de las variables del test y lo que vamos a necesitar, apply donde se aplican las pruebas en cuestion dentro del test y assertion donde se obtienen y devuelven los resultados obtenidos.

Tambien dentro de las buenas practicas encontramos el Named, que es identificar los test por un nombre acorde a la accion que este test realiza, es decir, si nosotros queremos hacer una comprobacion de valores en un array, un ejemplo de nombre podria ser ComprobacionDeArray que es mas correcto que llamarlo simplemente Test1

Estas 2 practicas son un ejemplo de las buenas practicas que se han de tener en cuenta en el desarrollo del TDD y tienen un impacto en el orden del codigo y su legibilidad a la hora de su modificacion o implementacion",<ACEPTABLE><turn|>,6.0,8.198830842971802
54,Explica la importancia de validar entradas en el contexto de TDD y cómo se relaciona con la robustez del software.,"En el contexto de TDD, validar las entradas es un paso fundamental para analizar que tipos de datos estamos utilizando en nuestro desarrollo, por ejemplo, si queremos recibir en un momento especifico un tipo de array, mediante el uso de TDD podemos analizar si el array que recibimos es el esperado, esto nos ayuda a buscar los datos que estamos buscando y poder trabajar sobre los valores esperados aportando robustez sobre el software. Otro ejemplo es cuando buscamos un tipo de dato concreto y lo tenemos que transformar como un float, mediante el uso de parse podemos convertir nuestra entrada al tipo de valor que buscamos pero gracias al TDD realizamos una comprobacion previa sobre si el tipo de dato es el esperado o no. En conclusion, es un analizador sobre si los datos que el usuario introduce son los correctos y los esperados o si no lo son",<ACEPTABLE><turn|>,6.0,8.174865245819092
55,Explica el ciclo TDD  y su importancia en el desarrollo de software.,"La importancia de TDD (Test Driven Development) es una metodología de desarrollo en el cual se diseñan una serie de tests, con tal de acotar el alcance de nuestro programa además de tener herramientas para probar nuestro código. Esto sirve para la detección de bugs, ya que al ir cubriendo el código, se van cubriendo una gran parte importante de los bugs.",<INSUFICIENTE><turn|>,5.0,6.78366756439209
56,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"En un entorno tradicional de testing, se prueban los códigos una vez finalizado la escritura inicial. Lo que hace que TDD se diferencie, es que se empieza escribiendo codigos en red, lo que nos dice si un test es correcto y no que siempre sea verde al principio. Luego se desarrolla el código lo que permite no expandir de más nuestro código inicial (ser conciso). También esta metodología permite la refactorización de código sea más sencilla al estar el código hecho para los tests y no viceversa.",<ACEPTABLE><turn|>,7.0,6.769458770751953
57,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"Es importante seguir el ciclo de tdd, (RED, GREEN, REFACTOR)

Para la escritura de los test es necesario basarse en los test unitarios. Estos test se les caracteriza por lo siguiente:

-abarcan pequeños fragmentos de código, es decir funciones.

-son test únicos ( no reutilizables

-son reutilizables

-suelen referirse a un solo requisito

-deben empezar en Rojo

 

Además de los test unitarios, se deben hacer pruebas de integración.

Con esto disminulle considerablemente la tasa de bugs, hace que el código sea más profesional, nos da herramientas útiles para la refactorización del código, además de que se evita la escritura del código inutil ya que con los test, se acota el desarrollo.",<ACEPTABLE><turn|>,7.0,8.21264362335205
58,Explica la importancia de validar entradas en el contexto de TDD y cómo se relaciona con la robustez del software.,"La importancia de la validación de entradas en TDD es la acotación de las funciones, prevenir que variables con distintos formatos esperados nos arruinen los test y comprobar que las funciones tengan los valores necesarios para su correcto funcionamiento. Esto a su vez hace que se acote por independiente las funciones.",<ACEPTABLE><turn|>,7.0,6.617441177368164
59,Explica el ciclo TDD  y su importancia en el desarrollo de software.,"El ciclo TDD, es una metodología de desarrollo de software que se basa en la producción de tests para la reducción de bugs y problemas a la hora del desarrollo.
Este consta de 3 fases:
- La primera fase en la que se crean los tests antes que el código (al no haber código para los tests, los resultados salen en rojo y los tests fallan)
-La segunda fase en la que se crea el código en base a los tests previamente creados (ahora los tests salen en verde y pasan)
-La tercera fase donde se refactoriza, se mejora el codigo ya escrito manteniendo los tests en verde.",<ACEPTABLE><turn|>,9.0,7.404871940612793
60,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"El TDD comparado a un enfoque tradicional de testing en el desarrollo de software difiere en varias metodologías y procesos de desarrollo:

En el TDD el codigo se crea a partir de tests previamente creados (los tests son lo inicial y lo importante)
En un enfoque tradicional los tests van después del codigo ya creado.

En el TDD se prioriza la cobertura general del codigo (que todos los caminos del codigo tomen parte dentro de los tests).
En un enfoque tradicional esto puede no ser asi, y puede carecer de tests suficientes para cubrir todo el codigo.

El TDD pasa por varias fases para garantizar el buen desarrollo del codigo, a partir de los tests (fase inicial de test rojos, fase de codigo con tests verdes y refactorizacion de codigo donde se mejora el codigo y los tests siguen verdes)
En un enfoque tradicional el codigo es lo primero y se mejora sin tener en cuenta las guias de los tests",<ACEPTABLE><turn|>,10.0,8.229589462280273
61,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"Algunas buenas practicas en TDD pueden ser:

* Variacion en los tipos de tests

* Tests unitarios y end to end

* Refactorizacion de codigo a partir de tests

* Cobertura general del codigo por encima del 70%

Estas practicas tienen un gran impacto en la calidad del software al probar todo tipo de combinaciones y tests para todo tipo de situaciones asi como probar todos los metodos, branches y componentes solitarios del codigo para asegurarse que cada parte del codigo funciona de forma correcta.

La cobertura general asegura que al menos el 70% del codigo esta testeado y por ende hay una mayoria libre de errores/bugs aunque los tests en verde no aseguren al 100% que no haya bugs",<ACEPTABLE><turn|>,6.0,7.525051593780518
62,Explica la importancia de validar entradas en el contexto de TDD y cómo se relaciona con la robustez del software.,"La validación de entradas en el contexto de TDD, es realmente importante ya que cualquier zona del código que permita el input/entrada es potencialmente una brecha de seguridad que debe ser testeada de distintas formas para confirmar que es seguro mantener una entrada allí.

Esto naturalmente conlleva a un software mas robusto y seguro.",<ACEPTABLE><turn|>,7.0,6.700866460800171
63,Explica el ciclo TDD  y su importancia en el desarrollo de software.,"El ciclo TDD (Test Driven Development) es una manera de realizar proyectos de informatica que implican y tienen una parte muy importante de programacion. Su ciclo es:

-red: En este punto se ha hecho un test el cual no pasa las pruebas correspondientes

-green: En este punto se ha hecho el minimo codigo necesario como para que se pase el test 

-refactor: Aquí se implementa de una manera mas profunda y detallada codigo para que pase los diferentes test, ademas de que sea profesional, y este bien organizado y estructurado. 

El TDD no deja de ser una manera de implementar software, pero se basa en hacer tests que vamos mejorando e implementando para que así el codigo este bien implementado, sin errores y cubriendo cualquier posibilidad ante algun problema. Es muy importante en el desarrollo de software ya que con esto nos aseguramos de que el codigo que vamos implementando, es estable correcto y no van a surgir fallos posteriormente; estando el codigo lo mas cubierto posible.",<ACEPTABLE><turn|>,7.0,8.35932970046997
64,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"TDD nos permite validar y comprobar todas las partes de nuestro codigo, ya que todo lo que vamos haciendo parte de los diferentes tests que se van desarrollando e implementando; y a medida que vamos avanzando se alcanza una mayor cobertura y estabilidad en nuestro codigo. 

Esto es diferente de otras maneras de desarrollo tradicional como incremental o XP (Extreme Programing), ya que en estos enfoques se busca hacer el codigo y que haya cierta cobertura pero sin embargo no es el enfoque principal a la hora de programar. Ya que en estas metodologías se va programando de una manera tradicional podriamos decir y una vez ya este el codigo realizado se da comienzo a la parte de tests, y es aquí donde se marca la diferencia con TDD ya que en esta metodología se parte siempre teniendo en cuenta los tests y para dar la mayor cobertura al codigo posible.",<ACEPTABLE><turn|>,9.0,7.570300340652466
